# 20260603_1450_precise_history
# 服务器地址	状态	有效次数	无效次数
114.254.39.1:8888	无效	0	30
114.254.39.29:8888	无效	0	30
114.254.80.102:4022	无效	0	24
114.254.80.170:4022	无效	0	30
114.254.80.1:4022	无效	0	30
114.254.80.1:8888	无效	0	30
114.254.81.1:4022	无效	0	30
114.254.81.1:8888	无效	0	30
114.254.81.86:4022	无效	0	30
114.254.81.99:4022	无效	0	30
114.254.82.1:4022	无效	0	30
114.254.83.177:4022	无效	0	30
114.254.83.1:4022	无效	0	30
114.254.83.1:8888	无效	0	30
114.254.83.248:4022	无效	0	30
114.254.83.46:8888	无效	0	30
114.254.83.60:8888	无效	0	30
114.254.84.173:8888	无效	0	30
114.254.84.1:4022	无效	0	30
114.254.84.231:4022	无效	0	30
114.254.84.33:8888	有效	10	20
114.254.85.1:4022	无效	0	30
114.254.85.1:8888	无效	0	30
114.254.86.1:4022	无效	0	30
114.254.86.1:8888	无效	0	30
114.254.86.213:8888	无效	0	30
114.254.87.121:8888	无效	0	30
114.254.87.124:4022	无效	0	30
114.254.87.127:4022	无效	0	30
114.254.87.131:4022	无效	0	30
114.254.87.1:4022	无效	0	30
114.254.87.1:8888	无效	0	30
114.254.87.211:8888	无效	0	30
114.254.89.1:8888	无效	0	30
114.254.90.115:8888	无效	0	30
114.254.90.1:8888	无效	0	30
114.254.92.1:8888	无效	0	30
114.254.95.1:8888	无效	0	30
114.254.97.129:4022	无效	0	30
123.112.211.161:4022	无效	0	30
123.113.103.85:4022	无效	0	30
123.113.109.121:4022	无效	0	30
123.113.14.142:8012	无效	0	30
123.113.14.142:8013	无效	0	30
123.113.241.62:23456	无效	0	30
123.113.32.1:4022	无效	0	30
123.113.33.1:4022	无效	0	30
123.113.34.1:4022	无效	0	30
123.113.35.1:4022	无效	0	30
123.113.35.56:4022	无效	0	30
123.113.36.1:4022	无效	0	30
123.113.37.1:4022	无效	0	30
123.113.38.1:4022	无效	0	30
123.113.39.1:4022	无效	0	30
123.114.17.76:4000	无效	0	30
123.114.198.122:12123	无效	0	30
123.115.112.30:9000	无效	0	30
123.115.116.40:4022	无效	0	30
123.116.122.82:8012	无效	0	30
123.116.127.12:8012	无效	0	30
123.118.139.209:8012	无效	0	30
123.118.14.167:4022	无效	0	30
123.118.48.1:8686	无效	0	30
123.118.49.1:8686	无效	0	30
123.118.50.175:8686	无效	0	30
123.118.50.1:8686	无效	0	30
123.118.51.16:8686	无效	0	30
123.118.51.1:8686	无效	0	30
123.118.51.64:8686	无效	0	30
123.118.52.1:8686	无效	0	30
123.118.53.151:8686	无效	0	30
123.118.53.173:8686	无效	0	30
123.118.53.1:8686	无效	0	30
123.118.53.87:8686	无效	0	30
123.118.54.1:8686	无效	0	30
123.118.54.253:8686	无效	0	30
123.118.55.17:8686	无效	0	30
123.118.55.1:8686	无效	0	30
123.118.56.166:8686	无效	0	30
123.118.56.1:8686	无效	0	30
123.118.56.249:8686	无效	0	30
123.118.56.85:8686	无效	0	30
123.118.57.1:8686	无效	0	30
123.118.58.175:8686	无效	0	30
123.118.58.1:8686	无效	0	30
123.118.59.1:8686	无效	0	30
123.118.59.252:8686	无效	0	30
123.118.60.1:8686	无效	0	30
123.118.61.1:8686	无效	0	30
123.118.62.117:8686	有效	17	13
123.118.62.1:8686	无效	0	30
123.118.63.190:8686	无效	0	30
123.118.63.1:8686	无效	0	30
123.120.0.38:4022	无效	0	30
123.120.2.175:8012	无效	0	30
123.120.8.54:4022	无效	0	30
123.121.5.216:4000	无效	0	30
123.122.160.240:4022	无效	0	30
123.122.88.150:8012	无效	0	30
123.123.36.220:8686	无效	0	30
124.64.217.59:8686	无效	0	30
124.64.232.253:8012	无效	0	30
124.65.0.140:20000	无效	0	30
125.34.48.39:7077	无效	0	30
221.216.136.61:4000	无效	0	30
221.216.142.44:30002	无效	0	30
221.219.101.1:4022	无效	0	30
221.219.102.1:4022	无效	0	30
221.219.103.1:4022	无效	0	30
221.219.103.1:8012	无效	0	30
221.219.179.122:4022	无效	0	30
221.219.65.4:4000	无效	0	30
221.219.75.32:4000	无效	0	30
221.219.96.1:4022	无效	0	30
221.219.97.1:4022	无效	0	30
221.219.97.23:8012	无效	0	30
221.219.98.1:4022	无效	0	30
221.219.99.1:4022	无效	0	30
221.219.99.243:4022	无效	0	30
221.220.128.1:8012	无效	0	30
221.220.128.35:8012	无效	0	30
221.220.129.104:8012	无效	0	30
221.220.129.163:8012	无效	0	30
221.220.129.1:8012	无效	0	30
221.220.130.168:9999	无效	0	30
221.220.130.1:8012	无效	0	30
221.220.130.84:8012	有效	6	14
221.220.131.1:8012	无效	0	30
221.220.132.128:8012	无效	0	30
221.220.132.1:8012	无效	0	30
221.220.132.211:8012	无效	0	30
221.220.133.100:8012	无效	0	30
221.220.133.1:8012	无效	0	30
221.220.134.1:8012	无效	0	30
221.220.134.224:8012	无效	0	30
221.220.135.1:8012	无效	0	30
221.220.135.222:8012	无效	0	30
221.223.16.138:8888	无效	0	30
221.223.16.181:58888	无效	0	30
221.223.19.203:58888	无效	0	30
221.223.20.158:58888	无效	0	30
221.223.21.1:58888	无效	0	30
221.223.22.1:58888	无效	0	30
221.223.23.144:58888	无效	0	30
222.128.176.173:8888	无效	0	30
222.128.179.224:8888	无效	0	30
222.128.59.113:4022	无效	0	30
222.129.161.16:4022	无效	0	30
222.129.32.148:6666	无效	0	30
222.129.33.90:8686	无效	0	30
222.129.34.74:4022	无效	0	30
222.129.36.173:10444	无效	0	30
222.129.39.202:4022	无效	0	30
222.129.99.162:8888	无效	0	30
222.130.80.193:4022	无效	0	30
222.130.87.161:4022	无效	0	30
223.72.115.186:8888	无效	0	30
223.72.115.230:8888	无效	0	30
223.72.115.32:8888	无效	0	30
223.72.115.64:8888	无效	0	30
223.72.47.109:4022	无效	0	30
114.254.32.36:8888	有效	1	20
114.254.38.88:18888	有效	12	9
114.254.85.103:4022	有效	1	20
111.194.236.187:4022	有效	7	14
114.254.90.136:8888	有效	10	9
114.254.37.45:8888	有效	1	18
111.196.135.156:20000	有效	19	0
home.myddns.win:64022	有效	1	3
www.221111.best:8012	有效	18	0
awnjnmctlaxqsapgzjjsvvfsp.xyz:4022	有效	18	0
n2.192372.xyz:8888	有效	18	0
www.xiongnas.top:8888	有效	17	1
www.49156116.xyz:23234	有效	18	0
laowang666.familyds.com:6300	有效	18	0
rt.tunan.tech:7070	有效	18	0
happy2015.synology.me:4000	有效	17	1
tnv.asuscomm.com:8012	有效	18	0
shunyi-home.wangbin.us:4022	有效	18	0
rt.096096.xyz:61612	有效	18	0
happylive.asuscomm.com:8888	有效	10	8
www.irisxxd.cn:8888	有效	15	3
fjxzl.top:23234	有效	1	0
wuyanjiang.cn:8012	有效	17	1
www.photoby.us:28012	有效	18	0
home.zgnc.fun:8821	有效	18	0
www.ikuai.me:4022	有效	17	1
www.irisxxd.cn:8000	有效	15	3
6.triq.cc:8012	有效	1	0
mom.famcloud.top:9878	有效	1	0
trulyliu.vicp.net:8622	有效	17	1
nas.alber2025.top:8188	有效	18	0
aikuai.natnum.top:8099	有效	18	0
home.hexuntong.net:8188	有效	18	0
x1x.bid:5146	有效	18	0
www.fjxzl.top:23234	有效	15	3
tonsir.oicp.net:15893	有效	17	1
sphinger.f3322.net:11012	有效	18	0
superpostmail.3322.org:1193	有效	18	0
guoxue7.3322.org:57022	有效	1	0
laiboy.asuscomm.com:58686	有效	1	0
aecm6mg6ilmqybhl.nexusedgeio.com:5588	有效	18	0
file.rbscraft.com:4022	有效	1	0
thomastian.duckdns.org:8012	无效	0	3
sk88.duckdns.org:8888	无效	0	18
gl.wyyy.vip:4022	无效	0	18
dsm.soff.cn:4022	无效	0	18
ghknas3.synology.me:4000	无效	0	18
sd.playsth.fun:8888	无效	0	18
ik.xayo.cc:55555	无效	0	1
home.googledebug.com:4022	无效	0	18
sd2.playsth.fun:8888	无效	0	18
1875163430.cloudvdn.com:57022	无效	0	18
1875164112.pouquiagievu.com:57022	无效	0	18
iptv.chen2912.online:4022	无效	0	18
fermi386.ddns.me:5146	无效	0	18
bjoffice.webterren.com:4022	无效	0	18
zxdails.top:4021	无效	0	18
lyayun.dedyn.io:61612	无效	0	5
321004.xgpon.org:4022	无效	0	18
www.hhy123963.cn:8188	无效	0	18
zhqax11000.asuscomm.com:4022	有效	2	16
sphinger.cn:11012	无效	0	5
zhanghaocong19900927.asuscomm.com:8012	无效	0	18
dddc825d.tlivemcdn.com:9999	无效	0	18
bjyq-vnc-dns.mfsz.com.cn:8888	无效	0	1
it7888.cn:8888	无效	0	18
calibre.yaoleyaotou.com:4022	无效	0	18
home.yaoleyaotou.com:4022	无效	0	6
nastool.yaoleyaotou.com:4022	无效	0	6
qb.yaoleyaotou.com:4022	无效	0	18
webdav.yaoleyaotou.com:4022	无效	0	6
yaoleyaotou.com:4022	有效	9	9
﻿# 2026/05/24 22:34	无效	0	18
zola8888.i234.me:23234	有效	17	0
unicom3.swjms.com:4022	有效	17	0
114.254.83.199:4022	有效	1	16
laiboy.myds.me:58686	有效	17	0
owvpn.famcloud.top:9878	有效	17	0
triq.cc:8012	有效	17	0
ttkphotos.duckdns.org:8012	无效	0	17
qqdwtypm3.xicp.net:64022	无效	0	17
guoxue7.xicp.net:57022	无效	0	17
nas.xayo.cc:55555	无效	0	17
114.254.38.231:8888	无效	0	17
weixin.mfsz.cn:8888	无效	0	17
111.193.236.222:9999	有效	1	14
114.254.34.66:8888	无效	0	15
114.254.86.8:4022	有效	1	12
114.254.38.136:8888	无效	0	13
111.193.237.21:9999	有效	1	10
