# 补充IP列表 - 原文件: 吉林联通.txt
# 生成时间: 2026-05-28 17:17:03
# 格式: C-D,rtp://A.B.C.D:端口

# ===== 网段: 239.253.142.x =====
# 已有IP: 179 个, 缺失IP: 75 个
# 规律: 固定端口 3000

142-1,rtp://239.253.142.1:3000
142-2,rtp://239.253.142.2:3000
142-3,rtp://239.253.142.3:3000
142-4,rtp://239.253.142.4:3000
142-5,rtp://239.253.142.5:3000
142-6,rtp://239.253.142.6:3000
142-7,rtp://239.253.142.7:3000
142-9,rtp://239.253.142.9:3000
142-10,rtp://239.253.142.10:3000
142-11,rtp://239.253.142.11:3000
142-12,rtp://239.253.142.12:3000
142-13,rtp://239.253.142.13:3000
142-15,rtp://239.253.142.15:3000
142-17,rtp://239.253.142.17:3000
142-18,rtp://239.253.142.18:3000
142-20,rtp://239.253.142.20:3000
142-21,rtp://239.253.142.21:3000
142-22,rtp://239.253.142.22:3000
142-23,rtp://239.253.142.23:3000
142-24,rtp://239.253.142.24:3000
142-25,rtp://239.253.142.25:3000
142-26,rtp://239.253.142.26:3000
142-27,rtp://239.253.142.27:3000
142-28,rtp://239.253.142.28:3000
142-33,rtp://239.253.142.33:3000
142-36,rtp://239.253.142.36:3000
142-38,rtp://239.253.142.38:3000
142-39,rtp://239.253.142.39:3000
142-40,rtp://239.253.142.40:3000
142-42,rtp://239.253.142.42:3000
142-44,rtp://239.253.142.44:3000
142-45,rtp://239.253.142.45:3000
142-46,rtp://239.253.142.46:3000
142-49,rtp://239.253.142.49:3000
142-52,rtp://239.253.142.52:3000
142-53,rtp://239.253.142.53:3000
142-54,rtp://239.253.142.54:3000
142-58,rtp://239.253.142.58:3000
142-61,rtp://239.253.142.61:3000
142-69,rtp://239.253.142.69:3000
142-70,rtp://239.253.142.70:3000
142-72,rtp://239.253.142.72:3000
142-82,rtp://239.253.142.82:3000
142-83,rtp://239.253.142.83:3000
142-84,rtp://239.253.142.84:3000
142-91,rtp://239.253.142.91:3000
142-96,rtp://239.253.142.96:3000
142-97,rtp://239.253.142.97:3000
142-102,rtp://239.253.142.102:3000
142-110,rtp://239.253.142.110:3000
142-111,rtp://239.253.142.111:3000
142-112,rtp://239.253.142.112:3000
142-114,rtp://239.253.142.114:3000
142-119,rtp://239.253.142.119:3000
142-120,rtp://239.253.142.120:3000
142-124,rtp://239.253.142.124:3000
142-134,rtp://239.253.142.134:3000
142-153,rtp://239.253.142.153:3000
142-154,rtp://239.253.142.154:3000
142-159,rtp://239.253.142.159:3000
142-170,rtp://239.253.142.170:3000
142-171,rtp://239.253.142.171:3000
142-172,rtp://239.253.142.172:3000
142-173,rtp://239.253.142.173:3000
142-177,rtp://239.253.142.177:3000
142-180,rtp://239.253.142.180:3000
142-185,rtp://239.253.142.185:3000
142-186,rtp://239.253.142.186:3000
142-191,rtp://239.253.142.191:3000
142-193,rtp://239.253.142.193:3000
142-194,rtp://239.253.142.194:3000
142-196,rtp://239.253.142.196:3000
142-197,rtp://239.253.142.197:3000
142-209,rtp://239.253.142.209:3000
142-254,rtp://239.253.142.254:3000

# ===== 总计补充: 75 个IP =====
