# 补充IP列表 - 原文件: 四川移动.txt
# 生成时间: 2026-05-28 17:17:17
# 格式: C-D,rtp://A.B.C.D:端口

# ===== 网段: 239.10.0.x =====
# 已有IP: 137 个, 缺失IP: 117 个
# 规律: 固定端口 5140

0-1,rtp://239.10.0.1:5140
0-2,rtp://239.10.0.2:5140
0-3,rtp://239.10.0.3:5140
0-4,rtp://239.10.0.4:5140
0-5,rtp://239.10.0.5:5140
0-6,rtp://239.10.0.6:5140
0-7,rtp://239.10.0.7:5140
0-8,rtp://239.10.0.8:5140
0-9,rtp://239.10.0.9:5140
0-10,rtp://239.10.0.10:5140
0-30,rtp://239.10.0.30:5140
0-31,rtp://239.10.0.31:5140
0-32,rtp://239.10.0.32:5140
0-34,rtp://239.10.0.34:5140
0-35,rtp://239.10.0.35:5140
0-36,rtp://239.10.0.36:5140
0-37,rtp://239.10.0.37:5140
0-38,rtp://239.10.0.38:5140
0-39,rtp://239.10.0.39:5140
0-46,rtp://239.10.0.46:5140
0-47,rtp://239.10.0.47:5140
0-48,rtp://239.10.0.48:5140
0-49,rtp://239.10.0.49:5140
0-50,rtp://239.10.0.50:5140
0-51,rtp://239.10.0.51:5140
0-52,rtp://239.10.0.52:5140
0-53,rtp://239.10.0.53:5140
0-54,rtp://239.10.0.54:5140
0-55,rtp://239.10.0.55:5140
0-56,rtp://239.10.0.56:5140
0-57,rtp://239.10.0.57:5140
0-58,rtp://239.10.0.58:5140
0-59,rtp://239.10.0.59:5140
0-60,rtp://239.10.0.60:5140
0-61,rtp://239.10.0.61:5140
0-62,rtp://239.10.0.62:5140
0-63,rtp://239.10.0.63:5140
0-64,rtp://239.10.0.64:5140
0-65,rtp://239.10.0.65:5140
0-66,rtp://239.10.0.66:5140
0-67,rtp://239.10.0.67:5140
0-68,rtp://239.10.0.68:5140
0-69,rtp://239.10.0.69:5140
0-70,rtp://239.10.0.70:5140
0-71,rtp://239.10.0.71:5140
0-72,rtp://239.10.0.72:5140
0-73,rtp://239.10.0.73:5140
0-74,rtp://239.10.0.74:5140
0-75,rtp://239.10.0.75:5140
0-76,rtp://239.10.0.76:5140
0-77,rtp://239.10.0.77:5140
0-78,rtp://239.10.0.78:5140
0-79,rtp://239.10.0.79:5140
0-80,rtp://239.10.0.80:5140
0-81,rtp://239.10.0.81:5140
0-82,rtp://239.10.0.82:5140
0-83,rtp://239.10.0.83:5140
0-84,rtp://239.10.0.84:5140
0-85,rtp://239.10.0.85:5140
0-89,rtp://239.10.0.89:5140
0-95,rtp://239.10.0.95:5140
0-96,rtp://239.10.0.96:5140
0-97,rtp://239.10.0.97:5140
0-98,rtp://239.10.0.98:5140
0-99,rtp://239.10.0.99:5140
0-100,rtp://239.10.0.100:5140
0-104,rtp://239.10.0.104:5140
0-107,rtp://239.10.0.107:5140
0-108,rtp://239.10.0.108:5140
0-109,rtp://239.10.0.109:5140
0-110,rtp://239.10.0.110:5140
0-111,rtp://239.10.0.111:5140
0-112,rtp://239.10.0.112:5140
0-113,rtp://239.10.0.113:5140
0-114,rtp://239.10.0.114:5140
0-115,rtp://239.10.0.115:5140
0-116,rtp://239.10.0.116:5140
0-117,rtp://239.10.0.117:5140
0-118,rtp://239.10.0.118:5140
0-119,rtp://239.10.0.119:5140
0-120,rtp://239.10.0.120:5140
0-135,rtp://239.10.0.135:5140
0-169,rtp://239.10.0.169:5140
0-173,rtp://239.10.0.173:5140
0-174,rtp://239.10.0.174:5140
0-175,rtp://239.10.0.175:5140
0-176,rtp://239.10.0.176:5140
0-181,rtp://239.10.0.181:5140
0-183,rtp://239.10.0.183:5140
0-184,rtp://239.10.0.184:5140
0-185,rtp://239.10.0.185:5140
0-189,rtp://239.10.0.189:5140
0-196,rtp://239.10.0.196:5140
0-197,rtp://239.10.0.197:5140
0-198,rtp://239.10.0.198:5140
0-199,rtp://239.10.0.199:5140
0-203,rtp://239.10.0.203:5140
