# 20260723_160522_probe
# 频道名	组播地址	状态	分辨率	编码	响应时间(ms)
直播室109	239.121.4.147:8864	无效			5538
直播室110	239.121.4.148:8870	无效			5256
直播室111	239.121.4.149:8876	无效			5546
精选	239.121.4.169:9190	无效			5267
美人	239.121.4.188:9112	无效			5542
美妆	239.121.4.83:8472	无效			5249
解密	239.121.4.183:9082	无效			5564
足球	239.121.4.193:9142	无效			5242
鉴赏	239.121.4.184:9088	无效			5568
音乐现场	239.121.4.178:9052	无效			5236
