# 补充IP列表 - 原文件: 北京联通.txt
# 生成时间: 2026-05-28 17:17:03
# 格式: C-D,rtp://A.B.C.D:端口

# ===== 网段: 239.3.1.x =====
# 已有IP: 166 个, 缺失IP: 88 个
# 规律: 多段线性
#   D∈[22,26] → 26.75×D+7412.5
#   D∈[27,27] → 20×D+7588
#   D∈[29,29] → 80×D+5968
#   D∈[39,39] → 1.2×D+8253.2
#   D∈[41,41] → -80×D+11420
#   D∈[42,42] → 32×D+6828
#   D∈[43,43] → 4×D+8004
#   D∈[44,44] → 8×D+7832
#   D∈[45,45] → 120×D+2904
#   D∈[46,46] → -180×D+16404
#   D∈[47,47] → 40×D+6284
#   D∈[48,48] → -4×D+8352
#   D∈[49,49] → 28×D+6816
#   D∈[50,50] → -4×D+8384
#   D∈[51,51] → 1068×D+-45216
#   D∈[52,52] → -5132×D+270984
#   D∈[53,53] → 5016×D+-256712
#   D∈[54,54] → -5016×D+274984
#   D∈[55,56] → 0×D+4120
#   D∈[57,57] → 4032×D+-221672
#   D∈[58,58] → 4×D+7924
#   D∈[60,60] → -36×D+10244
#   D∈[61,61] → 20×D+6884
#   D∈[62,62] → 8×D+7616
#   D∈[63,63] → 4×D+7864
#   D∈[64,65] → 8×D+7612
#   D∈[66,66] → -64×D+12292
#   D∈[67,67] → -3948×D+268636
#   D∈[68,94] → 0×D+4120
#   D∈[95,95] → 3881×D+-360694
#   D∈[96,104] → 0×D+8001
#   D∈[105,105] → 91×D+-1463
#   D∈[112,112] → -727.1428571428571×D+84442.0
#   D∈[113,114] → 1×D+2890
#   D∈[115,115] → 4996×D+-566540
#   D∈[116,117] → 0×D+8000
#   D∈[118,118] → 1×D+7883
#   D∈[119,119] → -4995×D+597411
#   D∈[122,122] → 1718×D+-201436
#   D∈[123,123] → 4×D+7672
#   D∈[124,124] → -36×D+12592
#   D∈[125,125] → -127×D+23876
#   D∈[126,128] → 0×D+8001
#   D∈[129,129] → 7×D+7105
#   D∈[130,130] → -4×D+8524
#   D∈[131,131] → -5003×D+658394
#   D∈[132,132] → 5011×D+-653440
#   D∈[133,134] → 4×D+7484
#   D∈[135,135] → 8×D+6948
#   D∈[136,137] → 4×D+7488
#   D∈[138,138] → 8×D+6940
#   D∈[139,139] → -43×D+13978
#   D∈[140,140] → 0×D+8001
#   D∈[141,141] → -6767×D+955381
#   D∈[142,142] → 6814×D+-959540
#   D∈[143,143] → -3928×D+565824
#   D∈[144,144] → 0×D+4120
#   D∈[147,147] → 1716×D+-242984
#   D∈[148,148] → -1196×D+185080
#   D∈[149,149] → 4×D+7480
#   D∈[151,151] → 34×D+3010
#   D∈[152,152] → -24×D+11768
#   D∈[153,153] → 16×D+5688
#   D∈[154,154] → -135×D+28791
#   D∈[155,155] → -3881×D+605675
#   D∈[156,156] → 4028×D+-620220
#   D∈[157,157] → 28×D+3780
#   D∈[158,158] → -176×D+35808
#   D∈[159,159] → 0×D+8000
#   D∈[160,160] → 1×D+7841
#   D∈[161,165] → 0×D+8001
#   D∈[166,166] → 187×D+-22854
#   D∈[167,168] → 4×D+7524
#   D∈[169,169] → 16×D+5508
#   D∈[172,172] → -70.33333333333333×D+20098.333333333332
#   D∈[173,188] → 0×D+8001
#   D∈[189,189] → -1×D+8189
#   D∈[193,193] → 3×D+7433
#   D∈[194,194] → 1008×D+-186532
#   D∈[195,195] → 4×D+8244
#   D∈[196,196] → -12×D+11364
#   D∈[197,197] → 4×D+8228
#   D∈[198,198] → -12×D+11380
#   D∈[199,199] → -4×D+9796
#   D∈[200,200] → 8×D+7408
#   D∈[201,201] → -828×D+174608
#   D∈[202,202] → -6180×D+1250360
#   D∈[203,203] → 0×D+2000
#   D∈[209,209] → 1008.6666666666666×D+-202759.3333333333
#   D∈[210,210] → 4×D+7216
#   D∈[211,211] → 8×D+6376
#   D∈[212,212] → -4×D+8908
#   D∈[213,213] → -3840×D+822140
#   D∈[214,220] → 0×D+4220
#   D∈[221,221] → 3781×D+-827600
#   D∈[235,235] → -0.07142857142857142×D+8016.785714285715
#   D∈[236,236] → -6000×D+1418000
#   D∈[237,237] → 2120×D+-498320
#   D∈[238,238] → 3881×D+-915677
#   D∈[240,240] → 85.5×D+-12348.0
#   D∈[241,241] → -172×D+49452
#   D∈[242,243] → 0×D+8000
#   D∈[244,244] → -6000×D+1466000
#   D∈[245,248] → 0×D+2000
#   D∈[249,249] → 6001×D+-1486248
#   D∈[250,253] → 0×D+8001

1-1,rtp://239.3.1.1:7439
1-2,rtp://239.3.1.2:7466
1-3,rtp://239.3.1.3:7492
1-4,rtp://239.3.1.4:7519
1-5,rtp://239.3.1.5:7546
1-6,rtp://239.3.1.6:7573
1-7,rtp://239.3.1.7:7599
1-8,rtp://239.3.1.8:7626
1-9,rtp://239.3.1.9:7653
1-10,rtp://239.3.1.10:7680
1-11,rtp://239.3.1.11:7706
1-12,rtp://239.3.1.12:7733
1-13,rtp://239.3.1.13:7760
1-14,rtp://239.3.1.14:7787
1-15,rtp://239.3.1.15:7813
1-16,rtp://239.3.1.16:7840
1-17,rtp://239.3.1.17:7867
1-18,rtp://239.3.1.18:7894
1-19,rtp://239.3.1.19:7920
1-20,rtp://239.3.1.20:7947
1-21,rtp://239.3.1.21:7974
1-23,rtp://239.3.1.23:8027
1-24,rtp://239.3.1.24:8054
1-25,rtp://239.3.1.25:8081
1-28,rtp://239.3.1.28:8001
1-30,rtp://239.3.1.30:8001
1-31,rtp://239.3.1.31:8001
1-32,rtp://239.3.1.32:8001
1-33,rtp://239.3.1.33:8001
1-34,rtp://239.3.1.34:8001
1-35,rtp://239.3.1.35:8001
1-36,rtp://239.3.1.36:8001
1-37,rtp://239.3.1.37:8001
1-38,rtp://239.3.1.38:8001
1-40,rtp://239.3.1.40:8001
1-59,rtp://239.3.1.59:8001
1-97,rtp://239.3.1.97:8001
1-98,rtp://239.3.1.98:8001
1-99,rtp://239.3.1.99:8001
1-101,rtp://239.3.1.101:8001
1-106,rtp://239.3.1.106:8001
1-107,rtp://239.3.1.107:8001
1-108,rtp://239.3.1.108:8001
1-109,rtp://239.3.1.109:8001
1-110,rtp://239.3.1.110:8001
1-111,rtp://239.3.1.111:8001
1-120,rtp://239.3.1.120:8001
1-121,rtp://239.3.1.121:8001
1-145,rtp://239.3.1.145:8001
1-146,rtp://239.3.1.146:8001
1-150,rtp://239.3.1.150:8001
1-162,rtp://239.3.1.162:8001
1-170,rtp://239.3.1.170:8001
1-171,rtp://239.3.1.171:8001
1-176,rtp://239.3.1.176:8001
1-177,rtp://239.3.1.177:8001
1-179,rtp://239.3.1.179:8001
1-180,rtp://239.3.1.180:8001
1-181,rtp://239.3.1.181:8001
1-182,rtp://239.3.1.182:8001
1-185,rtp://239.3.1.185:8001
1-186,rtp://239.3.1.186:8001
1-190,rtp://239.3.1.190:8001
1-191,rtp://239.3.1.191:8001
1-192,rtp://239.3.1.192:8001
1-204,rtp://239.3.1.204:8001
1-205,rtp://239.3.1.205:8001
1-206,rtp://239.3.1.206:8001
1-207,rtp://239.3.1.207:8001
1-208,rtp://239.3.1.208:8001
1-222,rtp://239.3.1.222:8001
1-223,rtp://239.3.1.223:8001
1-224,rtp://239.3.1.224:8001
1-225,rtp://239.3.1.225:8001
1-226,rtp://239.3.1.226:8001
1-227,rtp://239.3.1.227:8001
1-228,rtp://239.3.1.228:8001
1-229,rtp://239.3.1.229:8001
1-230,rtp://239.3.1.230:8001
1-231,rtp://239.3.1.231:8001
1-232,rtp://239.3.1.232:8001
1-233,rtp://239.3.1.233:8001
1-234,rtp://239.3.1.234:8001
1-239,rtp://239.3.1.239:8001
1-246,rtp://239.3.1.246:2000
1-251,rtp://239.3.1.251:8001
1-252,rtp://239.3.1.252:8001
1-254,rtp://239.3.1.254:8001

# ===== 总计补充: 88 个IP =====
